id,longitude,latitude,gps_height,subvillage,status_group
10053,36.79357799,-3.36228004,1308,Mavinuni,0
34493,33.53649518,-2.9551779,0,Mwamasangu,1
13726,34.71594721,-8.860222300000002,1469,Ujindile Kati,1
49121,30.74924601,-6.4881051,1068,Sibwesa Mashariki,1
28288,34.37609423,-5.76745171,1355,Doroto,0
62839,37.39608191,-3.45710759,718,Miembeni Street,1
44381,32.14085683,-3.29086026,0,Kakola,0
32975,33.45016828,-2.06575059,1179,Kwitua,1
60941,0.0,-2e-08,0,Nyanza,0
66230,33.73585762,-3.31953043,0,Itule,0
27548,31.17462606,-1.57586197,0,Rwendojo,1
37655,36.968012,-6.21262457,0,Sangeti,1
62761,38.69023775,-10.53568334,368,Galani,1
46358,39.55284031,-10.86196872,256,Ludeko,1
73565,0.0,-2e-08,0,Zagana,0
14825,39.78526039,-10.55201568,224,Shuleni,1
68158,35.21286482,-8.12306367,1711,Nyamagola,0
64247,37.45781477,-3.2980325,1603,Chakimalya,0
35247,38.33934749,-4.7922642999999985,1442,Umoja,0
38862,0.0,-2e-08,0,Sanga,2
10418,29.70850769,-4.75242662,1073,Mlega,0
56227,36.95754033,-6.20836057,0,Ruaye,1
20133,38.87269637,-10.20536868,344,Mchafukoge,0
57658,30.917286800000007,-2.95599811,1393,Mapambano,2
64972,35.81805587,-4.04098341,1137,Bulukeri,0
5091,34.50396987,-9.12207624,1687,Kihulunge,0
27035,29.69714186,-4.75236255,1007,Nguruba,0
70344,32.58099317,-3.66647256,0,Nyamingu,1
41163,38.2580069,-4.4907631,1652,Kilimani,0
46676,38.82341446,-5.10537394,155,Batini,0
51121,31.79891932,-3.39329247,0,Kazibizo Centre,1
18420,32.20982709,-3.32046593,0,Bulongo,0
37316,35.82516768,-4.45409358,0,Mchafukoge,2
49438,36.82485092,-3.32424475,1474,Metto,1
15551,33.77631772,-9.57382103,0,Lubele,0
67293,38.88922327,-7.73645359,228,Kimbuga,1
1424,33.07597123,-2.00666636,1217,Buyoga,2
44925,33.00583861,-2.04083538,1262,Muungano,2
30658,35.93189022,-8.26490871,1836,Mangelengele,0
23410,38.61326327,-4.97811399,332,Magunga,1
34308,33.00651769,-2.71747406,0,Nybusalu,1
32897,36.45813897,-8.53163702,282,Ngondola,0
49918,38.91506008,-5.31647921,63,Mivumoni,0
33220,35.41803171,-8.42351832,1905,I,2
65750,35.89205174,-10.14416469,961,Mwangaza,0
68364,34.55311119,-9.37801522,2175,Isimikinye,0
48032,34.9586049,-5.83005026,1113,Ushora,1
16995,38.12320742,-10.63080639,454,Mnazi Mmoja,1
67979,38.0112331,-4.39931336,1027,Mhezi,0
64367,38.50530294,-10.70691637,324,Bwawani,1
1863,33.37570067,-3.09760824,0,Munambuli,1
32057,38.05977047,-4.37641802,506,Sinangwa A,1
46909,31.96719907,-3.20728709,0,Malendi,0
36694,34.31779795,-3.09114431,0,Buhangija,0
61050,35.81604334,-6.13724819,0,Mapinduzi,0
20567,30.85536474,-2.99901863,1384,Kitamo B,0
61562,38.32744276,-4.835672799999998,1148,Bangui,2
52401,36.72035719,-3.13000068,1650,Patruman,0
50940,36.95736847,-3.34491571,1313,Ulkusare,1
22644,31.75384399,-8.65319603,1825,Chipapa C,1
27725,39.03229562,-8.54976291,186,Chumo B,0
30242,33.45755562,-9.5460415,0,Malangali,0
3368,35.80141043,-5.81488669,0,Lusind,1
54180,34.19776672,-4.35128955,1068,Nselembwe,0
69209,34.80846664,-9.04201581,1782,Mtoninganga,0
14042,39.18022126,-6.91297488,3,Mtaa Wa Kivule,0
30999,37.68488979,-3.70827005,1362,Vuagha Kati,0
41246,33.16580943,-4.0159231,0,Itonjamandi,0
759,34.68626971,-5.11183803,1481,Sughuu,1
45786,34.02336747,-3.53830192,0,Mwambuluki,2
20877,31.82204306,-8.38767312,1521,Ilembo Kati,1
24240,33.24178391,-2.93377604,0,Itongo,0
22297,32.00937884,-4.96763541,0,Magharibi B,1
52367,39.58925382,-10.68352544,280,Kilimahewa,1
18326,34.1767865,-2.92830443,1354,Ndolelezi,2
24612,37.19730757,-3.18183476,1701,Iwala,0
28122,37.53038788,-6.43358387,327,Magengeni,0
49547,0.0,-2e-08,0,Guya A,0
57169,35.65655567,-9.01306558,489,Ipinde,1
8518,37.88433957,-4.2092871,1376,Indini,2
7655,34.28031857,-3.60463396,0,Iyogelo,2
482,33.70031153,-1.88292683,1241,Kemory,0
53497,38.20269892,-4.90487664,532,Kibaoni,0
4185,39.48030567,-6.93497361,-4,Ccm,1
47107,37.13126964,-6.79102682,440,Sukutali,1
26018,34.56621732,-8.84234298,1359,Kati,0
70103,34.18279702,-2.93280293,1357,Ndolelezi,0
30188,33.14089357,-3.86696373,0,Kituli,0
68613,32.69488713,-5.07707122,0,Tumbi Kibaoni,1
24633,37.63951683,-6.11977753,359,Komstari,1
39741,36.37605125,-8.77020318,338,Kigamboni,0
54464,38.76123496,-10.21222387,383,Chibaka,1
55078,34.09904301,-2.87837578,1329,Sgida,2
63836,35.34562167,-6.23617647,0,Kagera,0
49576,34.19231962,-8.81846329,0,Makondo,0
67011,34.54002218,-4.60740128,1425,Mdughuyu,0
37844,36.92034563,-7.44074934,632,San`Gans,1
59059,33.12651242,-9.20638759,0,Muyombo,1
62624,36.68429515,-8.97153755,874,Kibosho,0
7501,35.48480624,-7.70025774,1377,Chemchem,1
71600,40.09895367,-10.55646163,110,Shuleni,1
27475,39.38427755,-10.83245241,464,Jangwani,1
18103,36.99211746,-7.62874745,313,Kikoo,1
47995,37.61434531,-3.20182321,1393,Kiria B,1
70968,34.76911441,-8.7938787,1415,Katenge B,0
26368,36.72289716,-3.44967017,1223,Kalimaji,0
57601,31.66907787,-1.33649437,0,Bweshamuzi,2
16040,0.0,-2e-08,0,Igatwa,0
23537,35.669465,-4.26270694,1384,Endabeg,0
44691,35.07159948,-5.86227306,847,Mjini,0
9806,34.24114054,-4.46330411,1158,Mlungu,0
48800,38.76225426,-7.98499334,1,Kitundu,0
35972,36.88465372,-3.31792199,1376,Arauyo,0
10567,30.32632475,-5.69177506,1114,Village Center,0
52615,35.47667812,-4.34259623,1647,Dulaghag,0
57236,36.79966409,-3.3623979,1291,Mavinuni,1
7787,33.7828455,-3.0665042,0,Mwankali,0
7702,33.9294031,-9.60252843,0,Katongoli,0
67291,37.57725889,-3.27803495,1465,Machame,0
3084,38.41002265,-10.01674431,255,Bondeni Road,0
56042,34.66613465,-9.09998763,1721,Salimwani,0
73471,38.67594454,-10.73282788,415,Umoja,1
38728,30.08052818,-4.32652367,1422,Kalege,2
57501,37.21983036,-3.23758308,1263,Kisiki,0
64705,38.92006887,-6.48693365,-7,Mto Wa Nyanza,1
32420,33.85193788,-9.40333765,0,Ndobo,1
3620,35.94696833,-8.52251345,287,Chinganda,0
21497,30.60203473,-7.32080155,754,Kasolo,1
38467,34.35281013,-2.00121526,1353,Stooni,0
62363,33.42432817,-2.86257759,0,Ilamata,0
29254,34.83513851,-4.33956085,1526,Kililiga B,0
42936,32.87812976,-9.32013246,0,Ipito,1
121,37.9863594,-4.26522761,1493,Ntambwe,0
16477,34.13751022,-8.80357106,0,Utulo A,0
43858,38.54465715,-8.47724796,87,Kingupira,1
35414,31.78057985,-1.44326511,0,Mkimbo,1
67499,32.72654691,-4.51194651,0,Ngwatu,1
40472,31.50254386,-8.49635385,1766,Tatanda,0
48281,31.15995228,-6.37446983,1133,Mtakuja B,2
300,34.6507117,-11.06439666,508,Yungu,0
4004,35.47185379,-8.0500587,1767,Kibaoni A,0
36323,37.57358837,-3.03654634,1700,Msangai Kati,1
15734,34.17784576,-8.8350145,0,Kinwanga,0
46244,33.98272578,-8.83967809,0,Mengere,0
58909,32.07136201,-3.35326674,0,Mubamba,2
16357,33.42274853,-2.59490509,0,Isandula A,0
28287,0.0,-2e-08,0,Mwankima,1
5108,31.45576198,-1.50597428,0,Iboero,1
54979,37.46667761,-3.37939655,842,Tela Juu,0
8434,32.80359569,-5.02043683,0,Msikitini,0
23498,36.8967079,-6.98759624,497,Ureno C,0
1126,37.61102144,-3.76134753,995,Mazighani,1
71279,37.64146005,-3.21083997,1220,Mokoro,1
63627,34.01711933,-9.1286384,2545,Igawa,0
67931,35.35888226,-10.65668519,989,Chemchem,0
36495,33.79140404,-4.42791896,0,Mabambasi,1
53399,33.84168521,-9.54464492,0,Malungo,1
25406,34.55839724,-1.74474664,1430,Nyarukungu,1
33321,30.48998258,-3.59473091,1227,Mission,0
4837,35.09674049,-7.83379125,939,Kinyari,0
43477,38.86569,-6.83054179,126,Bomu,0
46257,33.5434954,-9.16057078,0,Kibumbe,0
60479,33.95408320000001,-9.49687675,0,Kaposo,0
25018,30.77155392,-1.36863908,0,Karagwe,1
13818,34.70843752,-9.14945886,1819,Ngelele,0
44471,39.84097232,-10.49233185,225,Umoja,1
61195,39.7149345,-10.34963185,75,Kiwanjani,0
21898,36.91512724,-7.76788929,261,Barabarani,2
61479,34.30892598,-3.51733733,0,Bomani,1
69498,35.48389545,-3.78033339,1749,Gehandu,1
47958,34.56371152,-1.3522964,1723,Nyakonga,1
8804,37.39981635,-6.34518403,0,Godown,0
38861,30.85694054,-2.9838102,1396,Nyabibuye A,0
45423,35.00238015,-11.04645392,1352,Rudisha,0
41011,32.72160558,-9.08779558,0,Ihunji,1
73214,38.28079968,-4.639482,1804,Kimara,0
55618,34.80277712,-4.82681678,1557,Somoko,1
69530,38.38646639,-6.33503112,251,Kisanga,0
13176,36.28277959,-6.62828901,0,Majengo,0
45138,33.99658599,-9.27617789,2135,Nkunga A,0
35008,39.35497915,-10.9029795,515,Madina,2
13751,35.77910647,-4.54684661,0,Bumburyahe,0
39108,35.69775359,-8.22807478,1938,K,0
19865,31.95866119,-3.3452242999999995,0,Ichakaya,2
3711,39.32499705,-7.0949615,12,Chang'Ombe,0
65543,37.60686982,-6.17849106,328,Kisala Kati,1
26359,33.0363104,-2.73135939,0,Nyamikoma,1
23382,38.14133279,-5.545864,502,Chang'Ombe,0
70653,37.17697695,-3.2698992,1126,Isawero,0
73849,33.86027298,-9.40697629,0,Kiloba,1
64629,33.51636535,-4.64746263,0,Bugimu,1
70322,30.91683872,-1.50368081,0,Ilala,0
11897,30.91148187,-1.72589687,0,Kijumbura,0
72979,32.7403683,-5.60242429,0,Isungilundi,1
33450,34.04928309,-1.27460797,1301,Adyuoyo,1
55676,38.68803097,-10.54724085,407,Galani,1
41783,33.53423672,-4.13869084,0,Ntobo Kaskazini,1
63564,38.34124244,-4.7227717,1784,Tabwa,0
68661,33.22080991,-2.73510642,0,Budushi B,1
16628,30.4633799,-3.61597353,1193,Ntoyoyo,1
26100,37.29805962,-5.68824731,0,Kichangani,0
53457,37.96122,-4.41760554,1664,Mshewa,0
41722,30.49222962,-3.54204281,1268,Shuleni,1
63868,39.04044304,-8.54783727,169,Chumo B,1
51005,38.97591946,-5.4175217,-13,Sokoni,1
74103,32.56086311,-8.94963841,0,Mlanda B,0
54044,33.34115646,-3.25778173,0,Nghengele,0
43124,36.68297441,-3.35198014,1467,Ndulele,0
70946,30.58846856,-3.74169718,1331,Kasaka,1
3788,33.61129622,-9.21109965,0,Lupasu,0
12218,33.36964207,-3.60433302,0,Nhendegese,0
13988,34.22621469,-9.35817667,1991,Gongoti,0
69879,36.83791959,-3.14974786,1457,Nkuuny,0
57553,37.14840957,-3.18193501,1703,Urereni,0
2508,39.32700758,-9.951662400000002,259,Kanisani A,2
16894,31.61094192,-7.96511707,1801,Chitepo,0
24415,31.26747615,-7.77209135,1672,Mwembe,1
2997,39.15235224,-4.76624387,0,Zingibali,0
69187,0.0,-2e-08,0,Inghwero,1
16540,30.16484566,-4.58545244,1217,Kigure,0
45895,37.69001169,-6.06471607,363,Komsanga,1
25091,32.75217969,-5.61488848,0,Mbilani,1
41238,30.29381261,-4.67101397,1130,Kati,1
63140,38.28279243,-4.88686414,380,Jitengeni B,0
43762,33.78832323,-9.5068747,0,Iropa,1
64904,33.62563856,-9.20989401,0,Lusungu,0
59265,38.86390269,-4.82050615,0,Mwanyumba A,1
51622,35.44985657,-10.63455905,1014,Soweto,0
4567,33.69077699,-8.99695985,0,Ofisini,2
70277,33.88066513,-9.48192014,0,Ipinda,0
46474,33.65554664,-9.31729592,0,Katumba,2
18977,36.83803796,-3.15110391,1475,Nkuuny,0
56358,36.80347154,-3.46866867,1049,Marurani Juu,1
25237,38.804309,-6.59961021,39,Miswe Chini,0
24578,35.00369027,-4.59180772,1630,Mwenge,1
65529,34.29549084,-1.68383362,1269,Magatini,0
37694,34.6980823,-4.30386054,1550,Kisana,0
66331,33.70382042,-9.57418689,0,Majengo,0
55430,0.0,-2e-08,0,Lwenge,1
49059,33.65032991,-9.30681743,0,Mbyanga,0
16712,37.15769898,-3.28189717,1026,Mborolo,0
27616,34.90283126,-8.96381474,1670,Igongolo Magha,0
72859,37.38016806,-3.42379732,748,Msufini,0
36181,38.9964009,-6.47995361,-15,Kwa Faki,0
28526,36.82065297,-7.36602253,737,Kiikonga,0
25184,36.05116632,-4.86045141,0,Madukani Kati,1
1972,38.01799550000001,-5.49399569,617,Mangidi,0
19226,35.89298624,-6.16642185,0,Madukani,0
15199,37.22583108,-3.23270119,1270,Ikola,1
29642,33.41152765,-3.43871333,0,Miandu Ya Ng'Ombe,1
22600,38.66448715,-5.80141695,65,Mtakuja,1
39730,34.4764059,-9.16926448,1983,Lutowelo,1
64858,39.27535047,-10.35558967,100,Lukuledi,0
60361,31.80473402,-1.34518585,0,Magoti,0
50572,39.1983977,-8.513644000000001,18,Naipuli,1
13157,0.0,-2e-08,0,Mango,0
9011,35.78213156,-6.41706671,0,Karume,1
59148,34.46493747,-2.06712545,1292,Makundusi,1
30550,34.37291325,-3.75723198,0,Lyusa,0
3516,34.97406662,-10.97439546,1361,Tope,2
43135,34.96993742,-4.62926528,1654,Mwarufyu,1
5774,38.91652824,-10.4721971,255,Shuleni,1
8635,34.30749196,-8.678000599999999,0,Mjimwema,0
27633,37.42206452,-3.3189971,1242,Kitereni,2
17660,33.98402343,-9.48244916,0,Bugogo,1
62952,36.82429723,-6.11556343,0,,0
20109,31.07434966,-3.12986481,0,Kanyelanyela,1
18678,37.13650586,-11.39912637,527,Mwambao,2
72755,35.89836062,-8.10785921,1900,Makanyagio,1
62239,30.40617372,-6.73911708,771,Isigo,0
20476,36.0080432,-10.79869031,738,Mtakuja,0
24391,34.914523700000004,-10.53635154,865,Ccb,0
70332,33.81592669,-8.79534181,0,Sankweli,2
49849,36.22226626,-6.73747123,0,Chiujila,0
6088,36.90931905,-3.37646139,1199,Maji Ya Chai Kati,1
25072,36.68571714,-3.37002748,1393,Mjini Kati,0
18571,39.13981553,-6.91209516,34,Mtaa Wa Kichangani,0
42438,34.25215153,-3.0180734,0,Ibumba,0
54890,34.20290847,-1.30222535,1240,Kobondo,1
4789,34.35409536,-3.13975262,0,Mayunge,0
48971,30.59572993,-2.44474105,0,Chivu B,1
65190,0.0,-2e-08,0,Isenyi,0
10368,37.62228792,-3.26269275,1528,Usesi,0
3561,34.78056186,-4.5324332,1488,Mzalendo,0
48276,34.35717669,-9.28009013,2338,Ikoo,0
66694,38.05072597,-4.26097274,532,Kalemane,1
59896,36.84024471,-3.49392831,975,Msumbiji,1
808,37.13216729,-6.68544809,440,Shuleni,0
27387,34.85759993,-4.56752503,1566,Maliasili,2
51913,37.64721071,-3.18202789,1163,Kwa Mng'Oi,1
70006,32.98208334,-2.75445545,0,Kaunda,1
71026,38.13427163,-10.5838644,438,Barabara Ya Tatu,1
575,34.36866397,-8.74049924,0,Tambuka Relini,0
54653,33.66145523,-8.95371895,0,Mpulo,1
52311,34.52327131,-4.75628793,1474,M/Kusini,1
47569,38.86164601,-5.18702754,156,Magoda,1
46705,33.82762775,-1.96574589,1292,Cetre,1
5605,38.97882914,-6.52315401,7,Gongoni,1
19861,37.39141091,-6.45186446,0,Tuatugawe,1
3698,36.67811386,-10.7963751,860,Majengo,1
34840,39.50635676,-8.51729194,-38,Songosongo,1
4304,36.92670199,-3.5791861000000003,916,Kati,1
1310,34.82128128,-9.66881727,1742,Lufingo,0
21009,29.73248038,-4.6090355,1584,Kalinzi,0
50863,34.48455841,-2.06285051,1296,Makundusi,0
40318,36.91190017,-3.25074954,1454,Bwawani,0
26657,33.40268789,-3.72296794,0,Nhelegane Kati,0
19396,35.7439942,-5.09207266,0,Majengo,0
14811,33.27015948,-2.54537716,0,Chamungili,1
38641,39.09087979,-6.98182996,65,Mtaa Wa Yongwe,1
51161,32.91214955,-1.9267972,1168,Ccm,1
50157,35.2716469,-10.51774414,1011,Mbuni,0
18044,37.55123164,-3.4816246,712,Kwa Mlaki A,0
73130,30.2968436,-4.46431833,1343,Buchuma,2
27256,34.7660533,-8.80230219,1438,Katenge B,2
70505,33.45973553,-4.69535454,0,Igalula,0
24475,30.46084832,-4.24344196,1166,Majengo,0
15577,34.061102899999995,-9.32721004,2102,Kivumba,0
55998,34.37167583,-9.57831024,1898,Kilangali,0
4057,29.90326023,-4.85229487,1028,Zahanati,1
6381,35.8072623,-8.78013084,319,Market,1
61928,37.48743177,-3.27610564,1584,Rawara,1
39775,36.07160178,-6.58784635,0,Chitumbula,1
56187,36.87009799,-6.23300409,1336,Mkokani,2
6219,30.74092035,-3.5607225,1348,Sekabaragi,1
40321,39.41918073,-10.69572915,436,Mkungulu,2
15239,0.0,-2e-08,0,Mission,2
41711,38.76657283,-4.90804979,0,Darajani,0
860,34.42304359,-1.78049956,1377,Kisang'Ang'A,0
58983,38.87545484,-9.93623144,192,Shuleni,1
66308,36.69376396,-3.29808751,1739,Olumeri,0
72571,33.96029414,-8.96943387,2082,Kilovo,0
60026,39.10217467,-10.89705638,329,Bondeni,0
302,35.10408631,-9.54348294,1690,Makando,0
60221,36.52882145,-3.38936211,1333,Longululu,1
68663,37.91038361,-4.50104315,637,Mbuyuni B,0
34341,34.92383115,-4.732511,1576,Mwamwembu,2
2706,35.86644046,-10.54760999,974,Liomero,1
33862,0.0,-2e-08,0,Kakola,0
17382,38.4287281,-5.00102219,1177,Kinyamankaa,0
63736,38.34818981,-4.8492855000000015,1259,Macho Ya Wagen,1
160,36.91908077,-7.76865145,264,Shuleni,0
29700,37.47430329,-3.38877216,812,Kati Juu,0
757,32.73331789,-5.76236558,0,Udongo Magharibi,1
73660,0.0,-2e-08,0,Ziwani,0
36984,0.0,-2e-08,0,Tasafu,2
628,34.41442415,-8.61315799,0,Luvalane,0
29549,31.29599158,-2.58664538,0,Kitwechembogo B,0
60562,36.84433338,-3.49379453,955,Msumbiji,0
69926,38.28771497,-4.7842852,1452,Bara,0
44049,30.48071678,-5.61187907,1284,Headquarters,0
3842,36.93056770000001,-7.73769957,284,Itefa,0
70247,32.95809729,-2.53121282,0,1,1
8446,37.33491893,-3.59449034,700,Samanga,0
37063,36.3829287,-6.59515435,0,Zahani,0
27203,34.79954852,-5.11722229,1551,Mlungu,1
21754,37.84764686,-7.0647695000000015,316,Shuleni,2
47106,37.18628401,-5.98872506,0,Dukani A,1
30958,33.77507722,-9.16347296,0,Lugombo,2
73911,38.66060505,-5.80478544,86,Railway,1
8356,38.78557095,-5.17651279,189,Masuguru Shule,0
31699,33.79986287,-9.37088485,0,Kambasegele,1
71463,33.86023689,-8.84163743,0,Kanalunwa,0
45090,36.32662162,-6.7406933,0,Kimuli,1
53530,38.12332458,-10.93006517,350,Mkasale,1
53671,37.57560415,-3.15300758,1801,Amrushu Mamba,0
30802,34.69014712,-9.32292973,2032,Mgodechi,0
66519,33.38931665,-2.66101224,0,Mwaneha,0
57933,34.05906526,-5.97665546,1493,Maendeleo,0
71515,32.16075018,-3.65264731,0,Ishilanga,0
66127,39.17352398,-8.52756426,30,Plot,1
2859,33.9542716,-9.45240017,0,Isimba,0
67491,32.8999812,-4.12345651,0,Ikindwa,1
52153,32.90481454,-5.70104633,0,Uswahilini,0
66636,0.0,-2e-08,0,Ngwamang'Wadi,1
70699,37.54644978,-3.38582706,860,Makenga,0
14747,30.13150509,-4.24506967,1276,Mugera,1
37854,0.0,-2e-08,0,Mwalushu A,2
19828,30.48919643,-3.65729949,1278,Rubali,0
45852,37.75424273,-4.05983901,908,Majevu A,0
47296,36.71081035,-8.13857721,250,Katindiuka B,0
47300,36.89717174,-6.95020465,495,Shuleni A,0
34123,34.32503605,-9.46528154,1832,Kitenga S,0
46341,38.9795635,-10.31157643,303,Gulioni,1
40137,34.32857524,-4.85521699,1192,Makhonda,0
58738,34.83347549,-4.82621539,1581,Nambalo,0
45712,30.6410003,-5.74384221,1376,Barabara 5,1
2794,33.57795053,-3.27210322,0,Wigelekelo Magharibi,1
65205,38.33459038,-4.8569792000000005,1260,Kishului,1
23342,34.26053367,-9.28615921,2338,Ihagala,0
6123,39.33808255,-9.52679749,9,Makangaga,1
71742,33.30806703,-3.08416936,0,Mwasubi,1
40659,35.61261793,-3.58352399,1536,D/Mashariki,0
50570,35.39668655,-5.25017493,0,Mnazimmoja,0
31693,38.75848408,-4.60195017,231,Kalalani Kati,1
55276,36.72276053,-3.43377741,1255,Olorieni,0
61853,36.89052873,-7.85428999,290,Mwamaroba,0
25510,0.0,-2e-08,0,Kimari,2
71358,33.2713559,-2.66373403,0,Ngama,0
1908,35.9222539,-4.70385615,0,Mkekena,2
22539,36.39278845,-6.80521975,0,Mtakuja,2
37891,31.985621,-3.21391183,0,Malendi,0
70326,38.9756744,-5.42414473,-8,Kinarani,1
26725,36.9373096,-3.36893181,1119,Surumali,0
54236,34.10676592,-1.65772955,1221,Nyamasongo,0
44558,33.90628863,-9.67884057,0,Mpunguti,1
27350,35.99630026,-4.64453914,0,Mauno Kati,0
66782,29.73883172,-4.898918900000001,800,Miembeni,0
18640,37.90991237,-9.94107408,473,Mapinduzi,1
71699,0.0,-2e-08,0,Mwababuli,2
5511,37.94503039,-4.46094633,1622,Makasa,2
70032,30.98539589,-3.27518612,1206,Kanyaga,1
67184,33.70472999,-8.92650202,0,Tegela,1
41230,33.13216486,-9.03019414,0,Iziwira,0
10524,37.27504792,-3.2014801,1548,Mkotira,0
42441,33.56128886,-2.76869718,0,Ipanga,0
25925,35.82548096,-3.87112347,965,Oridoi,1
47220,30.90387951,-3.63151678,1304,Kayenzi,1
10407,30.98374438,-6.22020267,1163,Minsukumilo A,1
14759,37.19485086,-5.36143874,1345,Lebosireti,1
49352,36.65833014,-8.10891975,274,Michenga C,0
17217,37.2967319,-6.40147495,0,Uruguruni,1
70964,37.56916753,-3.25194319,1703,Komola,0
41086,37.60025839,-6.14440298,342,Msikitini,0
39862,34.96025918,-4.82977515,1325,Maro,0
51076,33.91958665,-9.43041163,0,Iponjola,1
8513,33.13996666,-9.06371867,0,Iyula A,1
36131,35.13884834,-10.75007989,944,Mnazimmoja,1
23942,36.43941814,-7.02316237,0,Mwinyi,1
10299,32.12576291,-3.71950956,0,Busafya,2
31570,34.95645553,-5.83238439,1103,Ushora,1
69989,37.87019593,-4.23991356,921,Nchikatu,0
49093,35.51316753,-4.45421544,1562,Mara B,0
55010,37.79203542,-7.24196371,386,Sanga B,2
21481,35.37140049,-4.47080188,1969,Rabai,0
28973,31.52772954,-1.94170878,0,Ruhanga,1
6787,34.43178021,-9.29712294,2227,Nazareti,0
49568,33.81281429,-8.71968913,0,Shuleni,2
30787,38.06894370000001,-4.57566295,469,Majengo,1
57049,38.34054329999999,-6.63431058,176,Nmc,0
57255,34.10683137,-1.65769956,1237,Nyamasongo,1
24714,0.0,-2e-08,0,Kanyambogo,0
30505,32.99407042,-2.44499635,0,1,1
36585,35.19325687,-4.09382409,1885,Labay,0
56545,38.13789021,-6.83578947,157,Lugaga,2
6748,37.52836703,-3.36381934,942,Neema,1
33902,29.72691205,-4.78190872,984,Chankabwimba,2
67812,36.1365802,-8.94223259,290,Malinyi Mjini,0
67866,32.77506695,-4.84875984,0,Ugawe A,1
44963,34.36375121,-8.70540702,0,Kanioga A,1
66801,34.04602504,-1.47560397,1259,Omwanda,0
48027,32.93335141,-8.98275377,0,Igamba Chamani,0
7700,38.92059655,-8.47441704,371,Kipatimu Boma,1
38488,35.1281675,-8.38779667,1926,M,0
54414,36.03333398,-5.93369972,0,Lusinde,1
39370,32.65134805,-4.20966287,0,Ntambalale,1
55261,30.21504541,-4.61532188,1176,Nyangwa,0
7677,29.6739145,-4.72308668,1019,Kilundo,1
12236,38.4542054,-4.9040302,1246,Funta,0
54199,36.92591679,-3.25887904,1426,Maangalio,0
54195,30.07049675,-4.32781075,1383,Nyambemba Juu,2
47226,38.07760067,-4.47860366,487,Jitengeni B,1
3967,36.90094876,-3.25148936,1518,Bwawani,0
48703,35.16584585,-4.39830961,1736,Galangala,0
60502,36.68548226,-8.32155452,281,Mdaba,0
61170,29.82813464,-4.47630062,1569,Mwayaya,1
9124,0.0,-2e-08,0,Mwabuzabuziku,0
14103,36.35461741,-8.79499097,309,Kalangakero A,0
9408,34.22241785,-8.80167763,0,Nyulunyulu A,0
42557,38.83636894,-4.87999175,0,Mtakuja A,1
54068,34.05834569,-2.98501958,1343,Singisa,2
42012,37.44074095,-3.49157093,699,Stesheni,0
14864,30.95305559,-2.86230796,1318,Mwiluzi,0
4877,38.28563343,-4.6555776,1745,Chamkwavi,1
20443,37.54944686,-6.46064117,332,Luhindo,1
3222,37.33304985,-3.38006361,776,Matindigani Street,0
1624,33.40842057,-2.64254737,0,Mwanza Ya Madaso,0
28506,35.08266691,-10.80134166,1035,Matarau,1
35527,36.77623275,-3.35479465,1421,Maring'A,0
28588,33.43607258,-4.42194401,0,Hospital,0
26074,36.66646976,-3.18251347,1835,Madukani,0
24707,37.35885458,-3.26993713,1179,Sia,0
61095,36.64590196,-3.73827272,1162,Madukani,1
4894,35.67644606,-6.20760116,0,Ukombozi,0
27328,36.82123198,-3.48803696,969,Marurani Kati,0
14744,37.28424953,-3.2564328,1212,Kimala,0
44447,33.06767364,-4.64277216,0,Mwakashanhala,0
49992,36.27290199,-6.63978289,0,Italaliza,0
59138,33.43798242,-3.61692951,0,Bubalaji,0
39170,31.56461674,-2.87623752,0,Nyampendo,0
26565,33.95846486,-9.50403778,0,Iringa,0
9842,34.67896681,-5.0674712,1527,Itongo,0
16994,37.57132626,-3.06218277,1797,Kilawoyi,1
52333,32.19511383,-3.75538313,0,Budoda Centre,1
60491,34.08608886,-1.11279874,1207,Makao,1
5614,34.05765875,-6.01446261,1559,Namba Moja,1
46372,0.0,-2e-08,0,Busengwa,1
38520,0.0,-2e-08,0,Mwamaswa,0
21160,34.62022676,-9.0739163,1653,Wangama,1
54956,36.13237797,-10.21792476,729,Msikitini,1
37643,35.14380385,-10.68250568,943,Mbugani,1
23367,33.03307242,-2.39147893,0,1,0
